hexagon_id,health_score
13722,10.307
13723,10.307
13724,10.307
13724,11.265
13725,11.265
13726,11.265
13727,10.124
13727,11.265
13728,10.124
13728,11.283
13729,8.721
13729,10.124
13730,8.721
13730,10.124
13730,11.283
13731,8.721
13732,8.721
13732,11.283
13733,8.721
13734,8.721
13734,11.283
13735,8.721
13735,11.815
13735,12.220
13736,12.220
13737,8.972
13737,11.084
13737,11.815
13737,12.220
13738,11.084
13739,8.972
13739,11.084
13740,11.084
13741,8.972
13741,11.084
13742,11.084
13743,8.972
13743,11.084
13744,11.084
13745,8.050
13745,8.972
13745,9.139
13745,11.084
13746,9.139
13746,11.084
13747,8.050
13747,9.139
13748,8.050
13748,9.139
13749,8.050
13749,9.139
13750,8.050
13750,9.139
13751,8.050
13751,9.139
13751,10.572
13751,10.715
13752,10.572
13752,10.715
13753,10.572
13753,10.715
13754,10.572
13754,10.715
13755,10.572
13755,10.715
13756,10.572
13756,10.715
13756,11.367
13756,12.077
13757,11.367
13757,12.077
13758,11.367
13758,12.077
13759,11.367
13759,12.077
13760,9.384
13760,11.367
13760,12.077
13761,9.384
13761,11.367
13761,12.077
13762,9.384
13762,11.367
13763,9.384
13764,9.384
13765,9.384
13766,9.384
13766,9.977
13767,8.636
13767,9.384
13767,9.384
13767,9.977
13768,8.636
13768,9.977
13769,8.636
13769,9.977
13770,8.636
13770,9.977
13771,8.636
13772,8.060
13772,8.636
13772,9.977
13773,8.636
13774,8.060
13774,8.636
13775,8.636
13776,8.060
13776,8.636
13777,8.636
13777,8.958
13778,8.060
13778,8.636
13778,8.958
13778,10.340
13779,8.958
13780,8.958
13780,10.340
13780,11.181
13781,11.181
13782,10.340
13782,11.181
13783,11.181
13784,10.340
13784,10.285
13784,11.181
13785,10.285
13786,10.285
13787,10.285
13788,10.285
13789,10.285
13790,10.285
13791,10.285
13792,10.285
13793,10.285
13794,10.285
13795,10.285
13796,10.285
13797,10.285
13798,10.285
13799,10.285
13800,10.285
13881,7.265
13881,7.501
13882,7.265
13883,7.265
13883,7.501
13884,7.265
13885,7.265
13885,7.501
13886,7.265
13886,7.501
13887,7.265
13887,7.501
13888,7.265
13888,7.501
13889,7.265
13889,7.501
13890,7.265
13890,7.501
13891,7.265
13891,7.501
13892,7.265
13892,7.501
13893,7.501
13894,7.501
13895,7.501
13896,7.501
13897,7.495
13897,7.501
13898,7.495
13899,7.495
13900,7.495
13901,7.495
13902,7.495
13903,7.495
13904,7.495
13905,7.495
13906,7.495
13907,7.495
13908,7.495
13909,7.495
13910,7.495
13911,7.495
13912,7.495
13913,7.495
13914,7.495
13915,7.495
13916,7.495
13916,10.307
13917,10.307
13918,10.307
13919,10.307
13920,10.307
13921,10.307
13922,10.307
13923,10.307
13924,10.307
13924,11.265
13925,11.265
13926,11.265
13926,11.283
13927,10.124
13927,11.265
13927,11.283
13928,11.283
13929,8.721
13929,10.124
13929,11.283
13930,11.283
13931,8.721
13931,11.283
13932,11.283
13933,8.721
13933,11.283
13934,11.283
13935,8.721
13935,11.283
13935,12.220
13936,12.220
13937,11.084
13937,12.220
13938,11.084
13939,11.084
13940,11.084
13941,11.084
13942,11.084
13943,11.084
13944,11.084
13945,9.139
13945,11.084
13946,9.139
13946,11.084
13947,9.139
13948,9.139
13949,9.139
13950,9.139
13951,9.139
13951,10.572
13952,10.572
13953,10.572
13954,10.572
13955,10.572
13956,10.572
13956,11.367
13957,11.367
13958,11.367
13959,11.367
13960,11.367
13961,9.384
13961,11.367
13962,9.384
13962,11.367
13963,9.384
13964,9.384
13965,9.384
13966,9.384
13966,9.977
13967,9.384
13967,9.977
13968,9.977
13969,9.977
13970,9.977
13971,8.636
13971,9.977
13972,8.060
13972,9.977
13973,8.060
13973,8.636
13974,8.060
13975,8.060
13975,8.636
13976,8.060
13977,8.060
13977,8.636
13977,10.340
13978,8.060
13978,10.340
13979,8.958
13979,10.340
13980,10.340
13981,10.340
13981,11.181
13982,10.340
13983,10.340
13983,11.181
13984,10.340
13984,10.750
13985,10.340
13985,10.285
13985,10.750
13986,10.285
13986,10.750
13987,10.285
13988,10.285
13989,10.285
13990,10.285
13991,10.285
13992,10.285
13993,10.285
13994,10.285
13995,10.285
13996,10.285
13997,10.285
13998,10.285
13999,10.285
14000,10.285
14081,7.265
14082,7.265
14083,7.265
14084,7.265
14085,7.265
14086,7.265
14087,7.265
14088,7.265
14089,7.265
14090,7.265
14091,7.265
14091,7.501
14092,7.265
14092,7.501
14093,7.501
14094,7.501
14095,7.501
14096,7.501
14097,7.495
14097,7.501
14098,7.495
14099,7.495
14100,7.495
14101,7.495
14102,7.495
14103,7.495
14104,7.495
14105,7.495
14106,7.495
14107,7.495
14108,7.495
14109,7.495
14110,7.495
14111,7.495
14112,7.495
14113,7.495
14114,7.495
14115,7.495
14116,7.495
14116,10.307
14117,10.307
14118,10.307
14119,10.307
14120,10.307
14121,10.307
14122,10.307
14123,10.307
14124,10.307
14124,11.265
14125,11.265
14126,11.265
14126,11.283
14127,11.265
14127,11.283
14128,11.283
14129,11.283
14130,11.283
14131,11.283
14132,11.283
14133,11.283
14134,11.283
14134,12.220
14135,11.283
14135,12.220
14136,12.220
14137,11.084
14137,12.220
14138,11.084
14139,11.084
14140,11.084
14141,11.084
14142,11.084
14143,11.084
14144,11.084
14145,9.139
14145,11.084
14146,9.139
14146,11.084
14147,9.139
14148,9.139
14149,9.139
14150,9.139
14151,9.139
14151,10.572
14152,10.572
14153,10.572
14154,10.572
14155,10.572
14156,10.572
14156,11.367
14157,11.367
14158,11.367
14159,11.367
14160,11.367
14161,9.384
14161,11.367
14162,9.384
14162,11.367
14163,9.384
14164,9.384
14164,9.977
14165,9.384
14165,9.977
14166,9.977
14167,9.977
14168,9.977
14169,9.977
14170,9.977
14171,9.977
14172,8.060
14172,9.977
14173,8.060
14174,8.060
14175,8.060
14176,8.060
14177,8.060
14177,10.340
14178,8.060
14178,10.418
14178,10.340
14179,10.340
14180,10.340
14181,10.340
14182,10.340
14183,10.340
14184,10.340
14184,10.750
14185,10.340
14185,10.750
14186,10.750
14187,10.285
14187,10.750
14188,10.285
14188,10.750
14189,10.285
14189,10.750
14190,10.285
14190,10.750
14191,10.285
14192,10.285
14193,10.285
14194,10.285
14195,10.285
14196,10.285
14197,10.285
14198,10.285
14199,10.285
14200,10.285
14281,7.265
14282,7.265
14283,7.265
14284,7.265
14285,7.265
14286,7.265
14287,7.265
14288,7.265
14289,7.265
14290,7.265
14291,7.265
14291,7.501
14292,7.265
14292,7.501
14293,7.501
14294,7.501
14295,7.501
14296,7.010
14296,7.501
14297,7.495
14297,7.501
14298,7.495
14298,8.183
14299,7.495
14300,7.495
14300,8.183
14301,7.495
14302,7.495
14302,8.183
14303,7.495
14304,7.495
14304,8.183
14305,7.495
14306,7.495
14306,8.183
14307,7.495
14308,7.495
14308,8.183
14308,9.786
14309,7.495
14310,7.495
14310,9.786
14311,7.495
14312,7.495
14312,9.786
14313,7.495
14314,7.495
14314,9.786
14315,7.495
14316,7.495
14316,9.786
14316,10.307
14316,10.431
14317,10.307
14318,10.307
14318,10.431
14319,10.307
14320,10.307
14320,10.431
14321,10.307
14322,10.307
14323,10.307
14324,10.307
14324,11.265
14325,11.265
14326,11.265
14326,11.283
14327,11.265
14327,11.283
14328,11.283
14329,11.283
14330,11.283
14331,11.283
14332,11.283
14333,11.283
14334,11.283
14334,12.077
14335,11.283
14335,12.077
14335,12.220
14336,12.077
14336,12.220
14337,11.084
14337,12.077
14337,12.220
14338,11.084
14339,11.084
14340,11.084
14341,11.084
14342,11.084
14343,11.084
14344,11.084
14345,9.139
14345,11.084
14346,9.139
14346,11.084
14347,9.139
14348,9.139
14349,9.139
14350,9.139
14351,9.139
14351,10.572
14352,10.572
14353,10.572
14354,10.572
14355,10.572
14356,10.572
14356,11.367
14357,11.367
14358,11.367
14359,11.367
14360,11.367
14361,9.384
14361,11.367
14362,9.384
14362,11.367
14363,9.384
14363,9.977
14364,9.384
14364,9.977
14365,9.977
14366,9.977
14367,9.977
14368,9.977
14369,9.977
14370,9.977
14371,9.977
14372,8.060
14372,9.977
14373,8.060
14374,8.060
14375,8.060
14376,8.060
14377,8.060
14377,10.418
14377,10.340
14378,8.060
14378,10.418
14378,10.340
14379,10.418
14379,10.340
14380,10.418
14380,10.340
14381,10.418
14381,10.340
14382,10.418
14382,10.340
14382,10.750
14383,10.418
14383,10.340
14383,10.750
14384,10.750
14385,10.750
14386,10.750
14387,10.285
14387,10.750
14388,10.285
14388,10.750
14389,10.285
14389,10.750
14390,10.285
14390,10.750
14391,10.285
14391,10.750
14392,10.285
14393,10.285
14394,10.285
14395,10.285
14396,10.285
14397,10.285
14398,10.285
14399,10.285
14400,10.285
14481,7.265
14482,7.265
14483,7.265
14484,7.265
14485,7.265
14486,7.265
14487,7.265
14488,7.265
14489,7.265
14490,7.265
14491,7.265
14491,7.501
14492,7.265
14492,7.501
14493,7.501
14494,7.010
14494,7.501
14495,7.010
14495,7.501
14496,7.010
14496,7.501
14497,7.495
14497,7.010
14497,7.501
14497,8.183
14498,8.183
14499,7.495
14499,8.183
14500,8.183
14501,7.495
14501,8.183
14502,8.183
14503,7.495
14503,8.183
14504,8.183
14505,7.495
14505,8.183
14506,8.183
14507,7.495
14507,8.183
14508,8.183
14508,9.786
14509,7.495
14509,9.786
14510,9.786
14511,7.495
14511,9.786
14512,9.786
14513,7.495
14513,9.786
14514,9.786
14515,7.495
14515,9.786
14516,9.786
14516,10.431
14517,10.307
14517,10.431
14518,10.431
14519,10.307
14519,10.431
14520,10.307
14520,10.431
14521,10.307
14521,10.431
14522,10.307
14522,10.431
14523,10.307
14523,10.431
14524,10.307
14524,10.431
14524,10.877
14524,11.265
14525,10.877
14525,11.265
14526,10.877
14526,11.097
14526,11.265
14527,10.877
14527,11.097
14527,11.265
14527,11.283
14528,11.097
14528,11.283
14529,11.097
14529,11.283
14529,11.671
14530,11.283
14530,11.671
14531,11.283
14531,11.671
14532,11.283
14532,11.671
14533,11.283
14533,11.671
14534,11.283
14534,11.671
14534,12.077
14535,11.283
14535,12.077
14536,12.077
14537,11.084
14537,12.077
14538,11.084
14538,12.077
14539,11.002
14539,11.084
14539,12.077
14540,11.002
14540,11.084
14541,11.002
14541,11.084
14542,11.002
14542,11.084
14543,11.084
14544,11.002
14544,11.084
14545,9.139
14545,11.084
14546,8.370
14546,9.139
14547,9.139
14548,8.370
14548,9.139
14549,9.139
14550,8.370
14550,9.139
14550,10.572
14551,9.139
14551,10.572
14552,9.502
14552,10.572
14553,10.572
14554,9.502
14554,10.572
14555,10.572
14556,9.502
14556,9.721
14556,10.572
14556,11.367
14557,11.367
14558,9.721
14558,11.367
14559,11.367
14560,9.721
14560,11.367
14561,9.384
14561,11.367
14562,9.384
14562,9.977
14562,11.367
14562,11.647
14563,9.384
14563,9.977
14563,11.367
14564,9.977
14565,9.977
14566,9.977
14567,9.977
14568,9.977
14569,9.977
14570,9.977
14571,9.977
14572,8.060
14572,9.977
14573,8.060
14574,8.060
14575,8.060
14576,8.060
14577,8.060
14577,10.418
14578,8.060
14578,10.418
14579,10.418
14580,10.418
14581,10.418
14582,10.418
14582,10.750
14583,10.418
14583,10.750
14584,10.750
14585,10.750
14586,10.750
14587,10.750
14588,10.750
14589,10.750
14590,10.750
14591,10.285
14591,10.750
14592,10.285
14592,10.750
14593,10.285
14594,10.285
14594,10.750
14595,10.285
14596,10.285
14597,10.285
14598,10.285
14599,10.285
14600,10.285
14681,7.265
14682,7.265
14683,7.265
14684,7.265
14685,7.265
14686,7.265
14687,7.265
14688,7.265
14689,7.265
14690,7.265
14691,7.265
14691,7.501
14692,7.010
14692,7.265
14692,7.501
14693,7.010
14693,7.501
14694,7.010
14694,7.501
14695,7.010
14695,7.501
14696,7.010
14697,7.010
14697,8.183
14698,8.183
14699,8.183
14700,8.183
14701,8.183
14702,8.183
14703,8.183
14704,8.183
14705,8.183
14706,8.183
14707,8.183
14708,8.183
14708,9.786
14709,9.786
14710,9.786
14711,9.786
14712,9.786
14713,9.786
14714,9.786
14715,9.786
14716,9.786
14716,10.431
14717,10.431
14718,10.431
14719,10.431
14720,10.431
14721,10.431
14722,10.431
14723,10.431
14724,10.431
14724,10.877
14725,10.877
14726,10.877
14726,11.097
14727,10.877
14727,11.097
14728,11.097
14729,11.097
14729,11.671
14730,11.671
14731,11.671
14732,11.671
14733,11.671
14734,11.671
14734,12.077
14735,11.671
14735,12.077
14736,12.077
14737,12.077
14738,12.077
14739,11.002
14739,12.077
14740,11.002
14740,12.077
14741,11.002
14742,11.002
14743,11.002
14743,11.084
14744,11.002
14745,8.370
14745,9.139
14745,11.002
14745,11.084
14746,8.370
14747,8.370
14747,9.139
14748,8.370
14749,8.370
14749,9.139
14750,8.370
14750,9.502
14751,8.370
14751,9.139
14751,9.502
14751,10.572
14752,9.502
14753,9.502
14753,10.572
14754,9.502
14755,9.502
14755,10.572
14756,9.502
14756,9.721
14757,9.721
14757,11.367
14758,9.721
14759,9.721
14759,11.367
14760,9.721
14761,9.721
14761,9.977
14761,11.367
14761,11.647
14762,9.721
14762,11.647
14763,9.977
14763,11.647
14764,9.977
14764,11.647
14765,9.977
14765,11.647
14766,9.437
14766,9.977
14766,11.647
14767,9.437
14767,9.977
14767,11.647
14768,9.437
14768,9.977
14769,9.437
14769,9.977
14770,9.437
14770,9.977
14771,9.437
14771,9.977
14772,8.060
14772,8.608
14772,9.437
14772,9.977
14773,8.060
14773,8.608
14774,8.060
14774,8.608
14775,8.060
14775,8.608
14776,8.060
14776,8.608
14777,8.060
14777,8.608
14777,10.418
14778,8.060
14778,8.608
14778,10.418
14779,10.418
14780,10.418
14781,10.418
14781,10.750
14782,10.750
14783,10.750
14784,10.750
14785,10.750
14786,10.750
14787,10.750
14788,10.750
14789,10.750
14790,10.750
14791,10.750
14792,10.750
14793,10.285
14793,10.750
14794,10.750
14795,10.285
14795,10.750
14796,10.285
14796,10.750
14797,10.285
14797,10.750
14798,10.285
14798,10.750
14799,10.285
14800,10.285
14800,10.750
14881,7.265
14882,7.265
14883,7.265
14884,7.265
14885,7.265
14886,7.265
14887,7.265
14888,7.265
14889,7.265
14890,7.265
14891,7.265
14891,7.501
14892,7.010
14892,7.265
14892,7.501
14893,7.010
14893,7.501
14894,7.010
14895,7.010
14896,7.010
14897,7.010
14897,8.183
14898,8.183
14899,8.183
14900,8.183
14901,8.183
14902,8.183
14903,8.183
14904,8.183
14905,8.183
14906,8.183
14907,8.183
14908,8.183
14908,9.786
14909,9.786
14910,9.786
14911,9.786
14912,9.786
14913,9.786
14914,9.786
14915,9.786
14916,9.786
14916,10.431
14917,10.431
14918,10.431
14919,10.431
14920,10.431
14921,10.431
14922,10.431
14923,10.431
14924,10.431
14924,10.877
14925,10.877
14926,10.877
14926,11.097
14927,10.877
14927,11.097
14928,11.097
14929,11.097
14929,11.671
14930,11.671
14931,11.671
14932,11.671
14933,11.671
14934,11.671
14934,12.077
14935,11.671
14935,12.077
14936,12.077
14937,12.077
14938,12.077
14939,11.002
14939,12.077
14940,11.002
14940,12.077
14941,11.002
14942,11.002
14943,11.002
14944,11.002
14945,8.370
14945,11.002
14946,8.370
14947,8.370
14948,8.370
14949,8.370
14950,8.370
14950,9.502
14951,8.370
14951,9.502
14952,9.502
14953,9.502
14954,9.502
14955,9.502
14956,9.502
14956,9.721
14957,9.721
14958,9.721
14959,9.721
14960,9.721
14961,9.721
14961,11.647
14962,9.721
14962,11.647
14963,11.647
14964,11.647
14965,11.647
14966,9.437
14966,11.647
14967,9.437
14967,11.647
14968,9.437
14969,9.437
14970,9.437
14971,9.437
14972,8.608
14972,9.437
14973,8.608
14974,8.608
14975,8.608
14976,8.608
14977,8.608
14977,10.418
14978,8.608
14978,10.418
14979,10.418
14980,10.418
14980,10.750
14981,10.418
14981,10.750
14982,10.750
14983,10.750
14984,10.750
14985,10.750
14986,10.750
14987,10.750
14988,10.750
14989,10.750
14990,10.750
14991,10.750
14992,10.750
14993,10.750
14994,10.750
14995,10.750
14996,10.750
14997,10.285
14997,10.750
14998,10.750
14999,10.285
14999,10.750
15000,10.285
15000,10.750
15081,7.265
15082,7.265
15083,7.265
15084,7.265
15085,7.265
15086,7.265
15087,7.265
15088,7.265
15089,7.265
15090,7.265
15091,7.010
15091,7.265
15092,7.010
15092,7.265
15093,7.010
15094,7.010
15095,7.010
15096,7.010
15097,7.010
15097,8.183
15098,8.183
15099,8.183
15100,8.183
15101,8.183
15102,8.183
15103,8.183
15104,8.183
15105,8.183
15106,8.183
15107,8.183
15108,8.183
15108,9.786
15109,9.786
15110,9.786
15111,9.786
15112,9.786
15113,9.786
15114,9.786
15115,9.786
15115,10.431
15116,9.786
15116,10.431
15117,10.431
15118,10.431
15119,10.431
15120,10.431
15121,10.431
15122,10.431
15123,10.431
15124,10.431
15124,10.877
15125,10.877
15126,10.877
15126,11.097
15127,10.877
15127,11.097
15128,11.097
15129,11.097
15129,11.671
15130,11.671
15131,11.671
15132,11.671
15133,11.671
15134,11.671
15134,12.077
15135,11.671
15135,12.077
15136,12.077
15137,12.077
15138,12.077
15139,12.077
15140,11.002
15140,12.077
15141,11.002
15142,11.002
15143,11.002
15144,11.002
15145,8.370
15145,11.002
15146,8.370
15147,8.370
15148,8.370
15149,8.370
15150,8.370
15150,9.502
15151,8.370
15151,9.502
15152,9.502
15153,9.502
15154,9.502
15155,9.502
15156,9.502
15156,9.721
15157,9.721
15158,9.721
15159,9.721
15160,9.721
15161,9.721
15162,9.721
15162,11.647
15163,9.721
15163,11.647
15164,11.647
15165,11.647
15166,9.437
15166,11.145
15166,11.647
15167,9.437
15167,11.145
15167,11.647
15168,9.437
15168,11.145
15169,9.437
15169,11.145
15170,9.437
15170,11.145
15171,9.437
15171,11.145
15172,8.608
15172,9.437
15172,9.359
15172,11.145
15173,8.608
15174,8.608
15174,9.359
15175,8.608
15176,8.608
15176,9.359
15177,8.608
15177,10.418
15178,8.608
15178,9.359
15178,10.418
15178,10.225
15179,10.418
15179,10.750
15180,10.418
15180,10.225
15180,10.750
15181,10.750
15182,10.750
15183,10.750
15184,10.750
15185,10.750
15186,10.750
15187,10.750
15188,10.750
15189,10.750
15190,10.750
15191,10.750
15192,10.750
15193,10.750
15194,10.750
15195,10.750
15196,10.750
15197,10.750
15198,10.750
15199,10.750
15200,10.750
15281,7.265
15282,7.265
15283,7.265
15284,7.265
15285,7.265
15286,7.265
15287,7.265
15288,7.265
15289,7.265
15290,7.265
15291,7.010
15291,7.265
15292,7.010
15292,7.265
15293,7.010
15294,7.010
15295,7.010
15296,7.010
15297,7.010
15297,8.183
15297,10.594
15298,8.183
15298,10.594
15299,8.183
15299,10.594
15300,8.183
15300,10.594
15301,8.183
15301,10.594
15302,8.183
15302,10.594
15303,8.183
15303,10.594
15304,8.183
15304,10.594
15305,8.183
15305,10.594
15306,8.183
15306,10.594
15307,8.183
15307,10.594
15308,8.183
15308,9.786
15308,10.594
15309,9.786
15309,10.594
15310,9.786
15310,10.594
15311,9.786
15311,10.594
15312,9.786
15312,10.594
15313,9.786
15313,10.594
15314,9.786
15315,9.786
15315,10.431
15316,9.786
15316,10.431
15316,12.655
15317,10.431
15318,10.431
15318,12.655
15319,10.431
15320,10.431
15320,12.655
15321,10.431
15322,10.431
15322,12.655
15323,10.431
15324,10.431
15324,10.877
15324,11.358
15324,12.655
15325,10.877
15326,10.877
15326,11.097
15326,11.358
15326,12.522
15327,10.877
15327,11.097
15328,11.097
15328,12.522
15329,11.097
15329,11.671
15330,11.671
15330,12.673
15331,11.671
15332,11.671
15332,12.673
15333,11.671
15334,11.671
15334,12.077
15334,12.673
15335,11.671
15335,12.077
15336,11.513
15336,12.077
15337,12.077
15338,12.077
15339,12.077
15340,11.002
15340,12.077
15341,11.002
15342,11.002
15343,11.002
15344,11.002
15345,8.370
15345,11.002
15346,8.370
15347,8.370
15348,8.370
15349,8.370
15350,8.370
15350,9.502
15351,8.370
15351,9.502
15352,9.502
15353,9.502
15354,9.502
15355,9.502
15356,9.502
15356,9.721
15357,9.721
15358,9.721
15359,9.721
15360,9.721
15361,9.721
15362,9.721
15362,11.647
15363,9.721
15363,11.647
15364,11.647
15365,11.647
15366,11.145
15366,11.647
15367,11.145
15367,11.647
15368,11.145
15369,11.145
15370,11.145
15371,11.145
15372,9.359
15372,11.145
15373,8.608
15373,9.359
15374,9.359
15375,8.608
15375,9.359
15376,9.359
15377,8.608
15377,9.359
15377,10.225
15378,9.359
15378,10.225
15379,10.418
15379,10.225
15379,10.750
15380,10.225
15380,10.750
15381,10.750
15382,10.750
15383,10.750
15384,10.750
15385,10.750
15386,10.750
15387,10.750
15388,10.750
15389,10.750
15481,7.265
15482,7.265
15483,7.265
15484,7.265
15485,7.265
15486,7.265
15487,7.265
15488,7.265
15489,7.265
15490,7.265
15491,7.010
15491,7.265
15492,7.010
15492,7.265
15493,7.010
15494,7.010
15495,7.010
15496,7.010
15497,7.010
15497,10.594
15498,10.594
15499,10.594
15500,10.594
15501,10.594
15502,10.594
15503,10.594
15504,10.594
15505,10.594
15506,10.594
15507,10.594
15508,10.594
15509,10.594
15510,10.594
15511,10.594
15512,10.594
15513,9.786
15513,10.594
15514,9.786
15515,9.786
15515,12.655
15516,9.786
15516,12.655
15517,10.431
15517,12.655
15518,12.655
15519,10.431
15519,12.655
15520,12.655
15521,10.431
15521,12.655
15522,12.655
15523,10.431
15523,12.655
15524,11.358
15524,12.655
15525,10.877
15525,11.358
15526,11.358
15526,12.522
15527,11.097
15527,11.358
15527,12.522
15528,12.522
15529,11.097
15529,11.671
15529,12.673
15529,12.522
15530,12.673
15531,11.671
15531,12.673
15532,12.673
15533,11.671
15533,12.673
15534,11.513
15534,12.673
15535,11.513
15535,11.671
15535,12.077
15535,12.673
15536,11.513
15537,11.513
15537,12.077
15538,11.513
15538,12.077
15539,11.513
15539,12.077
15540,11.002
15540,11.513
15540,12.077
15540,12.175
15541,11.002
15541,12.175
15542,11.002
15542,12.175
15543,11.002
15543,12.175
15544,11.002
15544,12.175
15545,8.370
15545,10.285
15545,11.002
15545,12.175
15546,8.370
15546,10.285
15547,8.370
15547,10.285
15548,8.370
15548,10.285
15549,8.370
15549,10.285
15550,8.370
15550,9.502
15550,10.285
15550,11.122
15551,8.370
15551,9.502
15551,11.122
15552,9.502
15552,11.122
15553,9.502
15553,11.122
15554,9.502
15554,11.122
15555,9.502
15555,11.122
15556,9.502
15556,9.721
15556,10.852
15556,11.122
15557,9.721
15558,9.721
15559,9.721
15560,9.721
15561,9.721
15562,9.721
15562,11.647
15563,9.721
15563,11.647
15564,11.349
15564,11.647
15565,11.647
15566,10.325
15566,11.349
15566,11.145
15566,11.647
15567,11.145
15567,11.647
15568,10.325
15568,11.145
15569,11.145
15570,10.325
15570,11.145
15571,11.145
15572,9.014
15572,9.359
15572,10.325
15572,11.145
15573,9.359
15574,9.014
15574,9.359
15575,9.359
15576,9.359
15576,9.629
15577,9.359
15577,10.225
15578,9.359
15578,9.629
15578,10.225
15579,10.225
15580,9.629
15580,10.225
15581,10.225
15581,10.750
15582,10.225
15582,10.750
15583,10.225
15583,10.750
15584,10.225
15584,10.750
15585,10.225
15585,10.750
15586,10.225
15586,10.750
15587,10.225
15587,10.750
15588,10.225
15588,10.750
15681,7.265
15682,7.265
15683,7.265
15684,7.265
15685,7.265
15686,7.265
15687,7.265
15688,7.265
15689,7.265
15690,7.265
15691,7.010
15691,7.265
15692,7.010
15692,7.265
15693,7.010
15694,7.010
15695,7.010
15696,7.010
15697,7.010
15697,10.594
15698,10.594
15699,10.594
15700,10.594
15701,10.594
15702,10.594
15703,10.594
15704,10.594
15705,10.594
15706,10.594
15707,10.594
15708,10.594
15709,10.594
15710,10.594
15711,10.594
15712,10.594
15713,9.786
15713,10.594
15714,9.786
15714,10.819
15715,9.786
15715,12.655
15716,9.786
15716,10.819
15716,11.325
15716,12.655
15717,12.655
15718,10.070
15718,11.325
15718,12.655
15719,12.655
15720,10.070
15720,12.655
15721,12.655
15722,12.655
15723,12.655
15724,11.358
15724,12.655
15725,11.358
15726,11.358
15726,12.522
15727,11.358
15727,12.522
15728,12.522
15729,12.673
15729,12.522
15730,12.673
15731,12.673
15732,12.673
15733,12.673
15734,11.513
15734,12.673
15735,11.513
15735,12.673
15736,11.513
15737,11.513
15738,11.513
15739,11.513
15740,11.513
15740,12.175
15741,12.175
15742,12.175
15743,12.175
15744,12.175
15745,10.285
15745,12.175
15746,10.285
15747,10.285
15748,10.285
15749,10.285
15750,10.285
15750,11.122
15751,10.285
15751,11.122
15752,11.122
15753,11.122
15754,10.852
15754,11.122
15755,9.502
15755,10.852
15755,11.122
15756,9.721
15756,10.852
15757,9.721
15758,9.721
15759,9.721
15760,9.721
15761,9.721
15762,9.721
15763,9.721
15763,11.349
15763,11.647
15764,11.349
15765,11.349
15765,11.647
15766,10.325
15766,11.349
15767,10.325
15767,11.349
15767,11.145
15768,10.325
15769,10.325
15769,11.145
15770,10.325
15771,10.325
15771,11.145
15772,9.014
15772,10.325
15773,9.014
15773,9.359
15774,9.014
15774,9.629
15775,9.014
15775,9.359
15775,9.629
15776,9.629
15777,9.359
15777,9.629
15777,10.225
15778,9.629
15779,9.629
15779,10.225
15780,9.629
15781,9.629
15781,10.225
15782,9.629
15782,10.225
15783,9.629
15783,10.225
15784,9.629
15784,10.225
15785,9.629
15785,10.225
15786,9.629
15786,10.225
15787,9.629
15787,10.225
15880,7.265
15881,7.265
15882,7.265
15883,7.265
15884,7.265
15885,7.265
15886,7.265
15887,7.265
15888,7.265
15889,7.265
15890,7.265
15891,7.010
15891,7.265
15892,7.010
15892,7.265
15893,7.010
15894,7.010
15895,7.010
15896,7.010
15897,7.010
15897,10.594
15898,10.594
15899,10.594
15900,10.594
15901,10.594
15902,10.594
15903,10.594
15904,10.594
15905,10.594
15906,10.594
15907,10.594
15908,10.594
15909,10.594
15910,10.594
15911,10.594
15912,10.594
15913,9.786
15913,10.594
15913,10.819
15914,10.819
15915,9.786
15915,10.819
15915,11.325
15916,10.819
15916,11.325
15917,11.325
15917,12.655
15918,10.070
15918,11.325
15919,10.070
15919,12.655
15920,10.070
15921,10.070
15921,12.655
15922,12.655
15923,12.655
15924,11.358
15924,12.655
15925,11.358
15926,11.358
15926,12.522
15927,11.358
15927,12.522
15928,12.522
15929,12.673
15929,12.522
15930,12.673
15931,12.673
15932,12.673
15933,12.673
15934,11.513
15934,12.673
15935,11.513
15935,12.673
15936,11.513
15937,11.513
15938,11.513
15939,11.513
15940,11.513
15940,12.175
15941,11.513
15941,12.175
15942,11.513
15942,12.175
15943,12.175
15944,12.175
15945,10.285
15945,12.175
15946,10.285
15947,10.285
15948,10.285
15949,10.285
15950,10.285
15950,11.122
15951,10.285
15951,11.122
15952,11.122
15953,11.122
15954,10.852
15954,11.122
15955,10.852
15956,9.721
15956,10.852
15957,9.721
15958,9.721
15959,9.721
15960,9.721
15961,9.721
15962,9.721
15963,9.721
15963,11.349
15964,11.349
15965,11.349
15966,10.325
15966,11.349
15967,10.325
15967,11.349
15968,10.325
15969,10.325
15970,10.325
15971,10.325
15972,9.014
15972,10.325
15973,9.014
15974,9.014
15974,9.629
15975,9.014
15975,9.629
15976,9.629
15977,9.629
15978,9.629
15979,9.629
15980,9.629
15981,9.629
15982,9.629
15983,9.629
15984,9.629
15985,9.629
15986,9.629
16080,6.584
16081,6.584
16081,7.265
16082,6.584
16082,7.265
16083,6.584
16083,6.815
16083,7.265
16084,6.815
16084,7.265
16085,6.815
16085,7.265
16086,6.815
16086,7.265
16087,7.265
16088,6.815
16088,7.265
16089,7.265
16090,6.815
16090,7.265
16091,7.010
16091,7.265
16092,6.879
16092,7.010
16092,7.265
16093,7.010
